movement_id,product_id,movement_type,quantity,movement_date,reference_id,warehouse_location,notes
5377,108,Adjustment,-4,2024-03-04 00:00:00,,Warehouse_C,Adjustment transaction
5378,249,Adjustment,2,2024-12-04 00:00:00,,Warehouse_A,Adjustment transaction
5379,420,Purchase,231,2024-11-07 00:00:00,,Warehouse_A,Purchase transaction
5380,244,Sale,-8,2023-09-13 00:00:00,7009.0,Warehouse_D,Sale transaction
5381,370,Sale,-1,2023-11-18 00:00:00,2001.0,Warehouse_B,Sale transaction
5382,388,Adjustment,-9,2024-11-04 00:00:00,,Warehouse_D,Adjustment transaction
5383,42,Sale,-16,2023-08-21 00:00:00,6849.0,Warehouse_D,Sale transaction
5384,340,Adjustment,3,2024-11-01 00:00:00,,Warehouse_B,Adjustment transaction
5385,167,Sale,-14,2023-02-19 00:00:00,3099.0,Warehouse_A,Sale transaction
5386,452,Adjustment,8,2023-09-27 00:00:00,,Warehouse_A,Adjustment transaction
5387,274,Return,4,2024-04-20 00:00:00,,Warehouse_B,Return transaction
5388,61,Purchase,295,2023-03-31 00:00:00,,Warehouse_C,Purchase transaction
5389,28,Return,4,2024-01-15 00:00:00,,Warehouse_B,Return transaction
5390,207,Adjustment,-10,2024-01-27 00:00:00,,Warehouse_C,Adjustment transaction
5391,52,Adjustment,7,2024-03-22 00:00:00,,Warehouse_D,Adjustment transaction
5392,195,Return,5,2023-09-17 00:00:00,,Warehouse_C,Return transaction
5393,317,Adjustment,10,2023-04-25 00:00:00,,Warehouse_B,Adjustment transaction
5394,347,Purchase,351,2024-01-02 00:00:00,,Warehouse_C,Purchase transaction
5395,465,Sale,-9,2024-09-12 00:00:00,7978.0,Warehouse_B,Sale transaction
5396,356,Sale,-2,2023-01-26 00:00:00,5212.0,Warehouse_B,Sale transaction
5397,292,Purchase,114,2023-08-13 00:00:00,,Warehouse_B,Purchase transaction
5398,388,Sale,-2,2023-01-18 00:00:00,3300.0,Warehouse_D,Sale transaction
5399,146,Return,2,2023-04-10 00:00:00,,Warehouse_A,Return transaction
5400,290,Return,4,2024-04-09 00:00:00,,Warehouse_D,Return transaction
5401,493,Adjustment,-4,2023-07-07 00:00:00,,Warehouse_A,Adjustment transaction
5402,276,Purchase,78,2024-09-14 00:00:00,,Warehouse_D,Purchase transaction
5403,450,Return,5,2023-04-07 00:00:00,,Warehouse_B,Return transaction
5404,23,Return,4,2024-05-27 00:00:00,,Warehouse_A,Return transaction
5405,366,Return,4,2023-03-31 00:00:00,,Warehouse_B,Return transaction
5406,218,Sale,-18,2023-03-29 00:00:00,4899.0,Warehouse_B,Sale transaction
5407,119,Return,2,2024-06-13 00:00:00,,Warehouse_D,Return transaction
5408,355,Adjustment,-5,2024-06-09 00:00:00,,Warehouse_B,Adjustment transaction
5409,308,Adjustment,-9,2023-10-06 00:00:00,,Warehouse_B,Adjustment transaction
5410,493,Adjustment,4,2023-01-18 00:00:00,,Warehouse_C,Adjustment transaction
5411,421,Sale,-20,2023-03-08 00:00:00,597.0,Warehouse_C,Sale transaction
5412,471,Adjustment,-7,2023-08-09 00:00:00,,Warehouse_A,Adjustment transaction
5413,407,Purchase,297,2023-10-05 00:00:00,,Warehouse_C,Purchase transaction
5414,427,Purchase,486,2023-05-22 00:00:00,,Warehouse_D,Purchase transaction
5415,331,Adjustment,8,2024-03-15 00:00:00,,Warehouse_A,Adjustment transaction
5416,484,Purchase,443,2023-05-03 00:00:00,,Warehouse_C,Purchase transaction
5417,200,Sale,-2,2023-03-30 00:00:00,4825.0,Warehouse_A,Sale transaction
5418,155,Adjustment,-3,2024-12-24 00:00:00,,Warehouse_B,Adjustment transaction
5419,300,Return,3,2023-03-05 00:00:00,,Warehouse_D,Return transaction
5420,278,Sale,-15,2024-09-09 00:00:00,7094.0,Warehouse_B,Sale transaction
5421,22,Adjustment,5,2023-05-10 00:00:00,,Warehouse_D,Adjustment transaction
5422,69,Purchase,61,2023-04-27 00:00:00,,Warehouse_C,Purchase transaction
5423,3,Purchase,186,2023-03-24 00:00:00,,Warehouse_A,Purchase transaction
5424,304,Adjustment,-5,2023-05-15 00:00:00,,Warehouse_B,Adjustment transaction
5425,260,Sale,-7,2024-01-18 00:00:00,4698.0,Warehouse_A,Sale transaction
5426,363,Purchase,386,2024-06-26 00:00:00,,Warehouse_A,Purchase transaction
5427,287,Return,5,2024-11-06 00:00:00,,Warehouse_B,Return transaction
5428,82,Purchase,61,2024-03-29 00:00:00,,Warehouse_C,Purchase transaction
5429,49,Sale,-10,2023-10-21 00:00:00,1082.0,Warehouse_D,Sale transaction
5430,380,Sale,-6,2024-03-16 00:00:00,410.0,Warehouse_C,Sale transaction
5431,456,Adjustment,-4,2024-07-15 00:00:00,,Warehouse_A,Adjustment transaction
5432,244,Sale,-1,2024-09-17 00:00:00,7805.0,Warehouse_A,Sale transaction
5433,265,Return,3,2024-04-28 00:00:00,,Warehouse_D,Return transaction
5434,102,Sale,-11,2024-06-05 00:00:00,275.0,Warehouse_A,Sale transaction
5435,206,Sale,-4,2023-01-27 00:00:00,3475.0,Warehouse_C,Sale transaction
5436,229,Return,3,2024-11-27 00:00:00,,Warehouse_D,Return transaction
5437,301,Adjustment,-7,2023-07-07 00:00:00,,Warehouse_C,Adjustment transaction
5438,255,Purchase,447,2024-03-28 00:00:00,,Warehouse_C,Purchase transaction
5439,422,Purchase,198,2024-04-10 00:00:00,,Warehouse_D,Purchase transaction
5440,188,Adjustment,7,2024-06-23 00:00:00,,Warehouse_D,Adjustment transaction
5441,3,Sale,-3,2024-05-06 00:00:00,328.0,Warehouse_D,Sale transaction
5442,182,Sale,-8,2024-06-09 00:00:00,6430.0,Warehouse_B,Sale transaction
5443,122,Purchase,197,2024-04-30 00:00:00,,Warehouse_A,Purchase transaction
5444,331,Purchase,369,2023-06-14 00:00:00,,Warehouse_C,Purchase transaction
5445,97,Purchase,195,2023-08-18 00:00:00,,Warehouse_C,Purchase transaction
5446,365,Return,1,2024-04-12 00:00:00,,Warehouse_A,Return transaction
5447,77,Adjustment,5,2023-06-04 00:00:00,,Warehouse_D,Adjustment transaction
5448,205,Adjustment,4,2024-01-26 00:00:00,,Warehouse_B,Adjustment transaction
5449,437,Adjustment,-3,2023-08-02 00:00:00,,Warehouse_D,Adjustment transaction
5450,449,Return,4,2024-05-02 00:00:00,,Warehouse_D,Return transaction
5451,82,Purchase,167,2023-03-31 00:00:00,,Warehouse_D,Purchase transaction
5452,146,Adjustment,-2,2023-01-02 00:00:00,,Warehouse_D,Adjustment transaction
5453,56,Adjustment,-10,2024-07-25 00:00:00,,Warehouse_C,Adjustment transaction
5454,232,Sale,-15,2023-07-26 00:00:00,5672.0,Warehouse_B,Sale transaction
5455,130,Adjustment,2,2024-10-16 00:00:00,,Warehouse_B,Adjustment transaction
5456,186,Sale,-1,2024-04-02 00:00:00,3429.0,Warehouse_C,Sale transaction
5457,220,Sale,-5,2023-05-04 00:00:00,4569.0,Warehouse_C,Sale transaction
5458,412,Purchase,337,2024-04-10 00:00:00,,Warehouse_C,Purchase transaction
5459,332,Return,1,2024-03-24 00:00:00,,Warehouse_D,Return transaction
5460,33,Sale,-2,2023-11-24 00:00:00,6796.0,Warehouse_D,Sale transaction
5461,114,Purchase,366,2024-11-29 00:00:00,,Warehouse_C,Purchase transaction
5462,398,Purchase,386,2023-07-02 00:00:00,,Warehouse_A,Purchase transaction
5463,324,Return,4,2023-12-17 00:00:00,,Warehouse_A,Return transaction
5464,307,Return,3,2024-01-08 00:00:00,,Warehouse_B,Return transaction
5465,278,Sale,-14,2023-05-19 00:00:00,1873.0,Warehouse_C,Sale transaction
5466,163,Adjustment,-2,2024-01-03 00:00:00,,Warehouse_C,Adjustment transaction
5467,337,Adjustment,-8,2023-07-16 00:00:00,,Warehouse_A,Adjustment transaction
5468,168,Return,4,2023-04-20 00:00:00,,Warehouse_C,Return transaction
5469,82,Purchase,122,2024-11-11 00:00:00,,Warehouse_B,Purchase transaction
5470,368,Purchase,211,2023-12-16 00:00:00,,Warehouse_D,Purchase transaction
5471,128,Purchase,159,2023-03-10 00:00:00,,Warehouse_A,Purchase transaction
5472,75,Adjustment,-1,2024-08-14 00:00:00,,Warehouse_B,Adjustment transaction
5473,298,Adjustment,8,2024-04-02 00:00:00,,Warehouse_B,Adjustment transaction
5474,490,Sale,-6,2023-02-11 00:00:00,1379.0,Warehouse_C,Sale transaction
5475,204,Purchase,474,2023-02-14 00:00:00,,Warehouse_C,Purchase transaction
5476,312,Return,2,2023-06-29 00:00:00,,Warehouse_B,Return transaction
5477,201,Sale,-3,2024-05-18 00:00:00,5797.0,Warehouse_C,Sale transaction
5478,92,Return,2,2023-06-25 00:00:00,,Warehouse_C,Return transaction
5479,231,Adjustment,10,2023-04-30 00:00:00,,Warehouse_C,Adjustment transaction
5480,465,Return,4,2023-05-15 00:00:00,,Warehouse_A,Return transaction
5481,427,Adjustment,9,2024-08-13 00:00:00,,Warehouse_D,Adjustment transaction
5482,459,Purchase,273,2023-12-22 00:00:00,,Warehouse_D,Purchase transaction
5483,125,Purchase,304,2024-11-24 00:00:00,,Warehouse_D,Purchase transaction
5484,308,Purchase,257,2024-04-16 00:00:00,,Warehouse_B,Purchase transaction
5485,42,Adjustment,-6,2023-10-09 00:00:00,,Warehouse_C,Adjustment transaction
5486,170,Purchase,187,2024-08-01 00:00:00,,Warehouse_A,Purchase transaction
5487,392,Return,5,2024-08-05 00:00:00,,Warehouse_A,Return transaction
5488,388,Return,5,2023-02-24 00:00:00,,Warehouse_A,Return transaction
5489,236,Adjustment,-6,2024-01-03 00:00:00,,Warehouse_D,Adjustment transaction
5490,81,Purchase,466,2023-01-29 00:00:00,,Warehouse_D,Purchase transaction
5491,446,Return,1,2024-07-03 00:00:00,,Warehouse_D,Return transaction
5492,471,Purchase,486,2023-02-25 00:00:00,,Warehouse_B,Purchase transaction
5493,488,Sale,-2,2024-10-21 00:00:00,5044.0,Warehouse_B,Sale transaction
5494,319,Return,2,2024-10-14 00:00:00,,Warehouse_C,Return transaction
5495,409,Sale,-16,2023-09-26 00:00:00,7578.0,Warehouse_D,Sale transaction
5496,331,Sale,-10,2023-10-23 00:00:00,6274.0,Warehouse_D,Sale transaction
5497,282,Sale,-11,2024-06-10 00:00:00,7846.0,Warehouse_C,Sale transaction
5498,209,Return,2,2023-08-10 00:00:00,,Warehouse_D,Return transaction
5499,9,Return,3,2023-10-14 00:00:00,,Warehouse_D,Return transaction
5500,494,Return,2,2023-12-05 00:00:00,,Warehouse_C,Return transaction
5501,229,Sale,-14,2024-05-22 00:00:00,2026.0,Warehouse_A,Sale transaction
5502,72,Adjustment,-6,2023-06-24 00:00:00,,Warehouse_B,Adjustment transaction
5503,161,Purchase,115,2023-04-29 00:00:00,,Warehouse_A,Purchase transaction
5504,77,Return,1,2023-05-03 00:00:00,,Warehouse_A,Return transaction
5505,257,Sale,-5,2023-08-11 00:00:00,3686.0,Warehouse_C,Sale transaction
5506,292,Return,1,2023-01-03 00:00:00,,Warehouse_A,Return transaction
5507,114,Return,5,2024-01-21 00:00:00,,Warehouse_B,Return transaction
5508,54,Return,3,2023-09-22 00:00:00,,Warehouse_C,Return transaction
5509,405,Purchase,99,2024-04-03 00:00:00,,Warehouse_B,Purchase transaction
5510,451,Adjustment,-7,2024-07-13 00:00:00,,Warehouse_A,Adjustment transaction
5511,398,Purchase,480,2023-01-19 00:00:00,,Warehouse_A,Purchase transaction
5512,158,Sale,-1,2024-10-31 00:00:00,3644.0,Warehouse_D,Sale transaction
5513,444,Adjustment,1,2024-09-12 00:00:00,,Warehouse_D,Adjustment transaction
5514,253,Sale,-5,2023-03-17 00:00:00,6015.0,Warehouse_D,Sale transaction
5515,399,Sale,-17,2024-07-26 00:00:00,1619.0,Warehouse_B,Sale transaction
5516,376,Sale,-15,2023-10-04 00:00:00,5691.0,Warehouse_D,Sale transaction
5517,143,Return,2,2024-11-28 00:00:00,,Warehouse_C,Return transaction
5518,449,Purchase,217,2024-12-05 00:00:00,,Warehouse_B,Purchase transaction
5519,12,Return,2,2023-01-21 00:00:00,,Warehouse_C,Return transaction
5520,27,Purchase,442,2023-12-16 00:00:00,,Warehouse_D,Purchase transaction
5521,251,Purchase,343,2023-10-04 00:00:00,,Warehouse_D,Purchase transaction
5522,260,Return,1,2023-02-27 00:00:00,,Warehouse_C,Return transaction
5523,348,Sale,-14,2023-11-24 00:00:00,4809.0,Warehouse_D,Sale transaction
5524,493,Sale,-9,2023-10-06 00:00:00,5716.0,Warehouse_D,Sale transaction
5525,226,Adjustment,-9,2023-08-19 00:00:00,,Warehouse_D,Adjustment transaction
5526,430,Purchase,253,2023-02-02 00:00:00,,Warehouse_D,Purchase transaction
5527,175,Return,3,2024-04-08 00:00:00,,Warehouse_C,Return transaction
5528,250,Purchase,405,2024-12-02 00:00:00,,Warehouse_B,Purchase transaction
5529,52,Adjustment,-2,2024-05-30 00:00:00,,Warehouse_C,Adjustment transaction
5530,185,Purchase,412,2024-12-14 00:00:00,,Warehouse_B,Purchase transaction
5531,187,Adjustment,5,2023-10-27 00:00:00,,Warehouse_D,Adjustment transaction
5532,133,Adjustment,-4,2023-06-29 00:00:00,,Warehouse_A,Adjustment transaction
5533,209,Sale,-20,2024-07-06 00:00:00,2007.0,Warehouse_B,Sale transaction
5534,296,Sale,-4,2023-12-15 00:00:00,3667.0,Warehouse_B,Sale transaction
5535,206,Adjustment,4,2023-06-14 00:00:00,,Warehouse_C,Adjustment transaction
5536,330,Purchase,51,2024-09-14 00:00:00,,Warehouse_A,Purchase transaction
5537,343,Purchase,214,2024-07-23 00:00:00,,Warehouse_B,Purchase transaction
5538,51,Adjustment,2,2023-06-17 00:00:00,,Warehouse_A,Adjustment transaction
5539,346,Sale,-2,2024-01-22 00:00:00,3352.0,Warehouse_B,Sale transaction
5540,307,Adjustment,10,2023-03-15 00:00:00,,Warehouse_A,Adjustment transaction
5541,314,Adjustment,-3,2023-08-07 00:00:00,,Warehouse_C,Adjustment transaction
5542,462,Purchase,106,2024-08-18 00:00:00,,Warehouse_C,Purchase transaction
5543,151,Purchase,195,2024-11-05 00:00:00,,Warehouse_D,Purchase transaction
5544,401,Return,2,2023-06-06 00:00:00,,Warehouse_C,Return transaction
5545,376,Sale,-10,2023-12-05 00:00:00,1899.0,Warehouse_D,Sale transaction
5546,476,Return,1,2024-07-10 00:00:00,,Warehouse_D,Return transaction
5547,399,Return,3,2024-05-27 00:00:00,,Warehouse_A,Return transaction
5548,490,Sale,-2,2023-04-04 00:00:00,2109.0,Warehouse_A,Sale transaction
5549,172,Purchase,105,2023-06-22 00:00:00,,Warehouse_D,Purchase transaction
5550,47,Adjustment,1,2024-09-16 00:00:00,,Warehouse_D,Adjustment transaction
5551,119,Return,5,2024-03-09 00:00:00,,Warehouse_C,Return transaction
5552,5,Adjustment,6,2023-08-17 00:00:00,,Warehouse_C,Adjustment transaction
5553,76,Return,2,2024-03-18 00:00:00,,Warehouse_A,Return transaction
5554,301,Purchase,147,2023-06-30 00:00:00,,Warehouse_B,Purchase transaction
5555,443,Purchase,252,2024-04-05 00:00:00,,Warehouse_C,Purchase transaction
5556,157,Adjustment,6,2023-10-28 00:00:00,,Warehouse_D,Adjustment transaction
5557,315,Adjustment,9,2024-02-26 00:00:00,,Warehouse_C,Adjustment transaction
5558,139,Return,3,2024-10-30 00:00:00,,Warehouse_A,Return transaction
5559,451,Return,4,2024-11-09 00:00:00,,Warehouse_A,Return transaction
5560,297,Return,3,2024-07-25 00:00:00,,Warehouse_B,Return transaction
5561,356,Purchase,134,2024-03-17 00:00:00,,Warehouse_A,Purchase transaction
5562,269,Purchase,326,2024-12-13 00:00:00,,Warehouse_D,Purchase transaction
5563,311,Sale,-1,2023-10-06 00:00:00,701.0,Warehouse_D,Sale transaction
5564,345,Sale,-10,2023-02-20 00:00:00,2615.0,Warehouse_D,Sale transaction
5565,492,Sale,-11,2024-06-04 00:00:00,918.0,Warehouse_B,Sale transaction
5566,494,Sale,-5,2024-06-14 00:00:00,7542.0,Warehouse_C,Sale transaction
5567,52,Return,2,2024-02-12 00:00:00,,Warehouse_B,Return transaction
5568,89,Sale,-1,2023-02-07 00:00:00,5606.0,Warehouse_D,Sale transaction
5569,127,Sale,-5,2024-02-29 00:00:00,2894.0,Warehouse_B,Sale transaction
5570,272,Adjustment,-8,2023-07-06 00:00:00,,Warehouse_B,Adjustment transaction
5571,132,Purchase,80,2024-10-20 00:00:00,,Warehouse_B,Purchase transaction
5572,75,Adjustment,-5,2023-10-20 00:00:00,,Warehouse_C,Adjustment transaction
5573,136,Return,5,2023-04-14 00:00:00,,Warehouse_D,Return transaction
5574,481,Adjustment,0,2024-04-03 00:00:00,,Warehouse_B,Adjustment transaction
5575,1,Sale,-8,2023-04-29 00:00:00,4586.0,Warehouse_A,Sale transaction
5576,208,Purchase,375,2023-03-14 00:00:00,,Warehouse_C,Purchase transaction
5577,105,Purchase,447,2024-05-12 00:00:00,,Warehouse_B,Purchase transaction
5578,347,Sale,-12,2023-07-01 00:00:00,5053.0,Warehouse_B,Sale transaction
5579,191,Sale,-8,2023-08-18 00:00:00,4593.0,Warehouse_D,Sale transaction
5580,70,Return,2,2023-01-18 00:00:00,,Warehouse_A,Return transaction
5581,359,Sale,-6,2024-02-06 00:00:00,899.0,Warehouse_C,Sale transaction
5582,406,Sale,-1,2023-08-11 00:00:00,6635.0,Warehouse_B,Sale transaction
5583,425,Sale,-18,2023-10-02 00:00:00,3207.0,Warehouse_C,Sale transaction
5584,388,Return,5,2024-05-20 00:00:00,,Warehouse_D,Return transaction
5585,225,Adjustment,-7,2024-01-10 00:00:00,,Warehouse_A,Adjustment transaction
5586,91,Purchase,414,2023-09-15 00:00:00,,Warehouse_C,Purchase transaction
5587,388,Purchase,498,2024-08-17 00:00:00,,Warehouse_C,Purchase transaction
5588,41,Adjustment,10,2023-07-17 00:00:00,,Warehouse_C,Adjustment transaction
5589,449,Sale,-19,2023-04-02 00:00:00,5978.0,Warehouse_B,Sale transaction
5590,88,Purchase,269,2023-12-12 00:00:00,,Warehouse_C,Purchase transaction
5591,282,Sale,-8,2023-11-09 00:00:00,7589.0,Warehouse_C,Sale transaction
5592,410,Adjustment,2,2023-02-25 00:00:00,,Warehouse_D,Adjustment transaction
5593,355,Return,4,2023-02-13 00:00:00,,Warehouse_A,Return transaction
5594,143,Purchase,125,2023-11-01 00:00:00,,Warehouse_C,Purchase transaction
5595,123,Return,1,2023-04-18 00:00:00,,Warehouse_C,Return transaction
5596,253,Return,3,2024-11-04 00:00:00,,Warehouse_C,Return transaction
5597,241,Sale,-11,2024-04-18 00:00:00,4877.0,Warehouse_D,Sale transaction
5598,96,Sale,-7,2023-05-22 00:00:00,1737.0,Warehouse_C,Sale transaction
5599,418,Return,5,2023-10-01 00:00:00,,Warehouse_B,Return transaction
5600,408,Return,4,2024-11-22 00:00:00,,Warehouse_B,Return transaction
5601,284,Purchase,359,2023-03-15 00:00:00,,Warehouse_D,Purchase transaction
5602,485,Adjustment,-10,2023-03-07 00:00:00,,Warehouse_A,Adjustment transaction
5603,389,Adjustment,-10,2023-01-24 00:00:00,,Warehouse_D,Adjustment transaction
5604,65,Sale,-13,2023-02-17 00:00:00,3965.0,Warehouse_D,Sale transaction
5605,72,Sale,-12,2024-08-30 00:00:00,7383.0,Warehouse_A,Sale transaction
5606,363,Purchase,98,2023-06-06 00:00:00,,Warehouse_C,Purchase transaction
5607,459,Sale,-2,2023-12-12 00:00:00,5241.0,Warehouse_A,Sale transaction
5608,387,Sale,-6,2023-03-27 00:00:00,7226.0,Warehouse_D,Sale transaction
5609,324,Return,4,2023-04-21 00:00:00,,Warehouse_B,Return transaction
5610,218,Return,5,2023-04-26 00:00:00,,Warehouse_B,Return transaction
5611,34,Sale,-16,2023-02-13 00:00:00,140.0,Warehouse_A,Sale transaction
5612,383,Adjustment,6,2024-10-07 00:00:00,,Warehouse_B,Adjustment transaction
5613,343,Sale,-20,2024-09-23 00:00:00,2997.0,Warehouse_C,Sale transaction
5614,470,Purchase,111,2023-03-16 00:00:00,,Warehouse_C,Purchase transaction
5615,364,Sale,-6,2024-08-24 00:00:00,7227.0,Warehouse_C,Sale transaction
5616,321,Sale,-1,2023-12-05 00:00:00,438.0,Warehouse_D,Sale transaction
5617,367,Return,3,2023-07-09 00:00:00,,Warehouse_A,Return transaction
5618,388,Purchase,416,2024-11-07 00:00:00,,Warehouse_A,Purchase transaction
5619,290,Adjustment,-10,2024-06-14 00:00:00,,Warehouse_A,Adjustment transaction
5620,325,Purchase,401,2024-04-15 00:00:00,,Warehouse_D,Purchase transaction
5621,495,Adjustment,-7,2024-02-02 00:00:00,,Warehouse_D,Adjustment transaction
5622,84,Return,3,2024-10-09 00:00:00,,Warehouse_A,Return transaction
5623,207,Sale,-4,2023-08-21 00:00:00,3319.0,Warehouse_C,Sale transaction
5624,184,Purchase,129,2023-12-12 00:00:00,,Warehouse_B,Purchase transaction
5625,60,Adjustment,-6,2023-03-19 00:00:00,,Warehouse_A,Adjustment transaction
5626,235,Purchase,239,2023-02-13 00:00:00,,Warehouse_C,Purchase transaction
5627,52,Sale,-14,2024-08-18 00:00:00,4048.0,Warehouse_B,Sale transaction
5628,350,Adjustment,-4,2024-10-24 00:00:00,,Warehouse_A,Adjustment transaction
5629,112,Return,5,2024-01-06 00:00:00,,Warehouse_C,Return transaction
5630,442,Return,1,2024-12-19 00:00:00,,Warehouse_A,Return transaction
5631,146,Purchase,50,2024-01-02 00:00:00,,Warehouse_A,Purchase transaction
5632,4,Purchase,132,2024-08-31 00:00:00,,Warehouse_C,Purchase transaction
5633,202,Return,4,2024-12-05 00:00:00,,Warehouse_C,Return transaction
5634,100,Purchase,461,2023-08-31 00:00:00,,Warehouse_D,Purchase transaction
5635,20,Return,1,2023-03-09 00:00:00,,Warehouse_B,Return transaction
5636,134,Sale,-13,2024-07-13 00:00:00,6358.0,Warehouse_B,Sale transaction
5637,360,Purchase,97,2024-11-21 00:00:00,,Warehouse_A,Purchase transaction
5638,408,Return,5,2024-01-30 00:00:00,,Warehouse_D,Return transaction
5639,411,Adjustment,6,2024-06-19 00:00:00,,Warehouse_B,Adjustment transaction
5640,198,Return,2,2024-12-22 00:00:00,,Warehouse_B,Return transaction
5641,305,Purchase,164,2024-09-02 00:00:00,,Warehouse_A,Purchase transaction
5642,405,Adjustment,7,2023-04-17 00:00:00,,Warehouse_D,Adjustment transaction
5643,167,Adjustment,-6,2024-10-31 00:00:00,,Warehouse_A,Adjustment transaction
5644,459,Sale,-10,2023-11-21 00:00:00,3980.0,Warehouse_B,Sale transaction
5645,96,Sale,-15,2023-10-22 00:00:00,588.0,Warehouse_C,Sale transaction
5646,128,Sale,-7,2024-11-13 00:00:00,4430.0,Warehouse_B,Sale transaction
5647,175,Purchase,238,2023-04-15 00:00:00,,Warehouse_A,Purchase transaction
5648,477,Adjustment,2,2023-02-27 00:00:00,,Warehouse_A,Adjustment transaction
5649,55,Adjustment,1,2024-10-20 00:00:00,,Warehouse_C,Adjustment transaction
5650,409,Sale,-9,2024-04-28 00:00:00,7064.0,Warehouse_C,Sale transaction
5651,103,Purchase,407,2023-01-12 00:00:00,,Warehouse_B,Purchase transaction
5652,455,Adjustment,6,2023-11-12 00:00:00,,Warehouse_D,Adjustment transaction
5653,163,Purchase,500,2023-11-17 00:00:00,,Warehouse_A,Purchase transaction
5654,107,Return,4,2024-09-10 00:00:00,,Warehouse_C,Return transaction
5655,402,Purchase,92,2024-04-03 00:00:00,,Warehouse_D,Purchase transaction
