response_id,campaign_id,customer_id,response_date,response_type,order_id
2944,13,203,2024-09-02 00:00:00,Unsubscribed,
2945,25,253,2024-01-09 00:00:00,Purchased,343.0
2946,10,742,2024-05-07 00:00:00,Opened,
2947,28,1607,2024-05-31 00:00:00,Unsubscribed,
2948,29,1905,2024-12-20 00:00:00,Clicked,
2949,6,1400,2024-10-11 00:00:00,Clicked,
2950,18,115,2024-03-13 00:00:00,Clicked,
2951,18,484,2024-03-14 00:00:00,Unsubscribed,
2952,10,1302,2024-04-21 00:00:00,Purchased,
2953,13,25,2024-10-02 00:00:00,Opened,
2954,17,1075,2023-12-02 00:00:00,Clicked,
2955,6,192,2024-10-22 00:00:00,Opened,
2956,18,1710,2024-03-13 00:00:00,Clicked,
2957,12,633,2023-11-26 00:00:00,Unsubscribed,
2958,12,460,2023-11-08 00:00:00,Purchased,1701.0
2959,21,1755,2024-07-21 00:00:00,Opened,
2960,9,1697,2023-11-23 00:00:00,Opened,
2961,13,1811,2024-09-22 00:00:00,Unsubscribed,
2962,11,110,2024-05-02 00:00:00,Clicked,
2963,14,789,2024-01-12 00:00:00,Clicked,
2964,4,1903,2024-10-31 00:00:00,Clicked,
2965,15,280,2024-11-09 00:00:00,Clicked,
2966,24,230,2024-10-04 00:00:00,Purchased,
2967,10,1543,2024-05-09 00:00:00,Purchased,
2968,30,676,2024-10-13 00:00:00,Purchased,
2969,10,1026,2024-05-18 00:00:00,Clicked,
2970,12,1485,2023-12-04 00:00:00,Clicked,
2971,8,1712,2023-09-06 00:00:00,Purchased,461.0
2972,7,670,2024-08-17 00:00:00,Clicked,
2973,30,165,2024-11-06 00:00:00,Clicked,
2974,16,816,2024-01-20 00:00:00,Unsubscribed,
2975,20,1503,2023-05-12 00:00:00,Unsubscribed,
2976,2,1650,2023-09-10 00:00:00,Purchased,
2977,23,1719,2024-01-03 00:00:00,Clicked,
2978,9,1700,2023-11-28 00:00:00,Unsubscribed,
2979,29,117,2024-12-18 00:00:00,Unsubscribed,
2980,12,358,2023-11-02 00:00:00,Purchased,
2981,24,28,2024-09-19 00:00:00,Opened,
2982,19,1610,2024-02-06 00:00:00,Unsubscribed,
2983,26,1799,2023-08-07 00:00:00,Clicked,
2984,21,419,2024-08-11 00:00:00,Clicked,
2985,27,1509,2024-06-07 00:00:00,Purchased,4640.0
2986,19,1159,2024-01-16 00:00:00,Unsubscribed,
2987,14,891,2024-02-05 00:00:00,Purchased,622.0
2988,5,1568,2024-05-19 00:00:00,Clicked,
2989,8,569,2023-08-21 00:00:00,Opened,
2990,3,767,2023-05-10 00:00:00,Opened,
2991,4,1321,2024-11-23 00:00:00,Opened,
2992,18,199,2024-03-15 00:00:00,Purchased,1871.0
2993,19,145,2024-01-28 00:00:00,Unsubscribed,
2994,11,1124,2024-03-16 00:00:00,Opened,
2995,9,673,2023-12-11 00:00:00,Purchased,3355.0
2996,23,830,2023-12-24 00:00:00,Opened,
2997,27,497,2024-05-12 00:00:00,Opened,
2998,21,436,2024-07-17 00:00:00,Opened,
2999,25,412,2023-12-21 00:00:00,Clicked,
3000,21,861,2024-08-19 00:00:00,Purchased,
3001,17,1787,2023-10-27 00:00:00,Unsubscribed,
3002,20,397,2023-05-18 00:00:00,Opened,
3003,15,753,2024-11-11 00:00:00,Clicked,
3004,15,729,2024-11-16 00:00:00,Unsubscribed,
3005,8,531,2023-09-11 00:00:00,Purchased,
3006,6,1146,2024-10-13 00:00:00,Unsubscribed,
3007,6,1949,2024-08-31 00:00:00,Unsubscribed,
3008,3,1320,2023-04-18 00:00:00,Purchased,
3009,10,1622,2024-05-06 00:00:00,Opened,
3010,22,69,2023-07-17 00:00:00,Purchased,2467.0
3011,5,1061,2024-06-25 00:00:00,Opened,
3012,8,1054,2023-09-26 00:00:00,Opened,
3013,6,1334,2024-10-11 00:00:00,Purchased,
3014,25,1126,2023-12-14 00:00:00,Opened,
3015,27,1919,2024-05-24 00:00:00,Purchased,
3016,13,1590,2024-09-17 00:00:00,Purchased,
3017,17,968,2023-11-23 00:00:00,Unsubscribed,
3018,4,960,2024-10-23 00:00:00,Purchased,
3019,17,1019,2023-11-17 00:00:00,Opened,
3020,7,1092,2024-08-03 00:00:00,Purchased,
3021,7,1788,2024-07-15 00:00:00,Clicked,
3022,10,997,2024-04-21 00:00:00,Purchased,2999.0
3023,5,1373,2024-06-05 00:00:00,Opened,
3024,22,1405,2023-07-06 00:00:00,Opened,
3025,27,1844,2024-06-04 00:00:00,Purchased,5696.0
3026,17,174,2023-11-20 00:00:00,Clicked,
3027,4,710,2024-10-25 00:00:00,Opened,
3028,24,1945,2024-10-06 00:00:00,Unsubscribed,
3029,27,1049,2024-04-24 00:00:00,Clicked,
3030,16,158,2023-12-22 00:00:00,Clicked,
3031,1,1087,2023-05-19 00:00:00,Opened,
3032,26,26,2023-08-29 00:00:00,Unsubscribed,
3033,4,1939,2024-10-23 00:00:00,Purchased,
3034,23,265,2024-01-11 00:00:00,Clicked,
3035,15,1423,2024-12-16 00:00:00,Opened,
3036,3,639,2023-04-30 00:00:00,Purchased,486.0
3037,18,1915,2024-03-21 00:00:00,Opened,
3038,11,1799,2024-03-29 00:00:00,Unsubscribed,
3039,28,30,2024-05-24 00:00:00,Purchased,4582.0
3040,5,159,2024-07-10 00:00:00,Clicked,
3041,2,1893,2023-08-12 00:00:00,Opened,
3042,19,1218,2024-01-09 00:00:00,Unsubscribed,
3043,4,357,2024-10-31 00:00:00,Purchased,5649.0
3044,9,204,2023-12-30 00:00:00,Purchased,2995.0
3045,2,746,2023-08-31 00:00:00,Opened,
3046,23,526,2024-01-10 00:00:00,Purchased,2919.0
3047,30,294,2024-10-11 00:00:00,Opened,
3048,16,505,2023-12-20 00:00:00,Clicked,
3049,23,514,2023-12-25 00:00:00,Purchased,
3050,15,308,2024-11-23 00:00:00,Purchased,
3051,7,1440,2024-08-05 00:00:00,Purchased,
3052,11,1396,2024-04-09 00:00:00,Clicked,
3053,7,492,2024-07-24 00:00:00,Purchased,
3054,14,1532,2024-01-15 00:00:00,Opened,
3055,27,1180,2024-05-13 00:00:00,Clicked,
3056,30,1863,2024-10-31 00:00:00,Opened,
3057,17,1811,2023-12-12 00:00:00,Clicked,
3058,26,1203,2023-08-30 00:00:00,Clicked,
3059,19,1061,2024-01-20 00:00:00,Opened,
3060,16,187,2024-01-17 00:00:00,Unsubscribed,
3061,3,1797,2023-04-20 00:00:00,Opened,
3062,2,1777,2023-08-31 00:00:00,Purchased,665.0
3063,27,670,2024-04-24 00:00:00,Clicked,
3064,27,742,2024-06-02 00:00:00,Clicked,
3065,2,590,2023-08-23 00:00:00,Unsubscribed,
3066,8,1238,2023-09-16 00:00:00,Opened,
3067,3,710,2023-05-18 00:00:00,Opened,
3068,29,1460,2024-11-18 00:00:00,Unsubscribed,
3069,30,701,2024-10-14 00:00:00,Purchased,
3070,26,1876,2023-08-20 00:00:00,Unsubscribed,
3071,13,988,2024-09-05 00:00:00,Purchased,7733.0
3072,26,1651,2023-09-19 00:00:00,Clicked,
3073,5,453,2024-07-11 00:00:00,Opened,
3074,30,1507,2024-09-27 00:00:00,Clicked,
3075,26,688,2023-09-22 00:00:00,Unsubscribed,
3076,23,1784,2024-01-28 00:00:00,Unsubscribed,
3077,9,716,2023-11-24 00:00:00,Opened,
3078,19,181,2024-01-28 00:00:00,Clicked,
3079,8,1198,2023-08-20 00:00:00,Clicked,
3080,28,1211,2024-06-07 00:00:00,Opened,
3081,23,760,2024-01-29 00:00:00,Opened,
3082,2,285,2023-08-17 00:00:00,Clicked,
3083,22,211,2023-06-24 00:00:00,Opened,
3084,13,507,2024-10-13 00:00:00,Clicked,
3085,19,727,2024-01-21 00:00:00,Opened,
3086,25,774,2023-11-19 00:00:00,Purchased,412.0
3087,30,1209,2024-11-02 00:00:00,Clicked,
3088,29,576,2024-10-27 00:00:00,Purchased,
3089,27,1781,2024-04-16 00:00:00,Clicked,
3090,4,1433,2024-10-10 00:00:00,Purchased,
3091,6,1217,2024-09-27 00:00:00,Clicked,
3092,10,1438,2024-04-15 00:00:00,Purchased,
3093,14,1520,2024-01-06 00:00:00,Clicked,
3094,12,1952,2023-11-23 00:00:00,Clicked,
3095,9,767,2023-11-22 00:00:00,Unsubscribed,
3096,8,1421,2023-09-19 00:00:00,Unsubscribed,
3097,29,1846,2024-11-02 00:00:00,Clicked,
3098,2,508,2023-07-16 00:00:00,Clicked,
3099,13,1745,2024-10-12 00:00:00,Clicked,
3100,20,474,2023-05-21 00:00:00,Unsubscribed,
3101,28,1538,2024-06-13 00:00:00,Unsubscribed,
3102,4,1905,2024-10-06 00:00:00,Clicked,
3103,16,570,2024-01-13 00:00:00,Opened,
3104,28,1510,2024-05-08 00:00:00,Purchased,5114.0
3105,12,1849,2023-11-05 00:00:00,Unsubscribed,
3106,21,679,2024-08-14 00:00:00,Purchased,
3107,3,876,2023-05-26 00:00:00,Opened,
3108,14,435,2023-12-22 00:00:00,Opened,
3109,17,1570,2023-12-11 00:00:00,Unsubscribed,
3110,27,206,2024-05-06 00:00:00,Purchased,5438.0
3111,18,789,2024-03-04 00:00:00,Unsubscribed,
3112,10,743,2024-04-30 00:00:00,Clicked,
3113,19,282,2023-12-31 00:00:00,Opened,
3114,9,1643,2023-12-03 00:00:00,Unsubscribed,
3115,6,1332,2024-09-06 00:00:00,Opened,
3116,13,428,2024-08-21 00:00:00,Purchased,
3117,6,1838,2024-10-17 00:00:00,Unsubscribed,
3118,27,582,2024-06-08 00:00:00,Opened,
3119,23,1061,2024-01-22 00:00:00,Clicked,
3120,21,1337,2024-08-12 00:00:00,Purchased,3428.0
3121,6,788,2024-10-25 00:00:00,Unsubscribed,
3122,6,374,2024-10-25 00:00:00,Purchased,
3123,27,458,2024-04-24 00:00:00,Opened,
3124,26,1140,2023-09-28 00:00:00,Clicked,
3125,30,1658,2024-10-13 00:00:00,Unsubscribed,
3126,7,103,2024-07-20 00:00:00,Opened,
3127,29,1861,2024-12-07 00:00:00,Purchased,
3128,26,1494,2023-08-20 00:00:00,Clicked,
3129,15,169,2024-12-04 00:00:00,Clicked,
3130,5,466,2024-05-25 00:00:00,Purchased,
3131,9,1030,2023-11-26 00:00:00,Opened,
3132,23,195,2024-01-01 00:00:00,Unsubscribed,
3133,3,677,2023-06-10 00:00:00,Unsubscribed,
3134,1,1789,2023-05-09 00:00:00,Opened,
3135,18,1765,2024-04-02 00:00:00,Opened,
3136,15,1115,2024-12-14 00:00:00,Clicked,
3137,28,1153,2024-06-27 00:00:00,Unsubscribed,
3138,1,1109,2023-05-23 00:00:00,Opened,
3139,6,1376,2024-10-11 00:00:00,Unsubscribed,
3140,29,1025,2024-11-15 00:00:00,Unsubscribed,
3141,24,1487,2024-10-17 00:00:00,Unsubscribed,
3142,6,1003,2024-09-10 00:00:00,Opened,
3143,9,1979,2023-11-15 00:00:00,Purchased,3406.0
3144,5,688,2024-07-09 00:00:00,Unsubscribed,
3145,15,933,2024-11-29 00:00:00,Purchased,4728.0
3146,10,1076,2024-03-24 00:00:00,Unsubscribed,
3147,16,186,2024-01-20 00:00:00,Unsubscribed,
3148,19,1606,2024-01-07 00:00:00,Clicked,
3149,19,1941,2023-12-17 00:00:00,Opened,
3150,9,1513,2023-12-03 00:00:00,Opened,
3151,11,59,2024-05-06 00:00:00,Purchased,4181.0
3152,9,180,2024-01-03 00:00:00,Clicked,
3153,3,49,2023-04-21 00:00:00,Opened,
3154,20,1883,2023-07-05 00:00:00,Unsubscribed,
3155,22,1499,2023-07-22 00:00:00,Purchased,2832.0
3156,27,1562,2024-05-31 00:00:00,Unsubscribed,
3157,29,1869,2024-12-01 00:00:00,Purchased,
3158,3,1563,2023-05-06 00:00:00,Clicked,
3159,29,198,2024-12-02 00:00:00,Opened,
3160,20,437,2023-05-20 00:00:00,Clicked,
3161,27,501,2024-05-26 00:00:00,Purchased,
3162,11,643,2024-03-21 00:00:00,Clicked,
3163,5,1590,2024-07-09 00:00:00,Purchased,1014.0
3164,24,1603,2024-08-25 00:00:00,Purchased,
3165,15,1208,2024-12-16 00:00:00,Purchased,
3166,13,614,2024-09-22 00:00:00,Purchased,
3167,21,622,2024-06-23 00:00:00,Clicked,
3168,20,143,2023-07-03 00:00:00,Purchased,6890.0
3169,23,1583,2024-02-03 00:00:00,Purchased,1561.0
3170,9,131,2023-12-07 00:00:00,Purchased,382.0
3171,30,1515,2024-11-09 00:00:00,Clicked,
3172,30,1763,2024-09-24 00:00:00,Clicked,
3173,21,254,2024-06-26 00:00:00,Opened,
3174,21,1102,2024-07-22 00:00:00,Opened,
3175,26,1547,2023-09-29 00:00:00,Unsubscribed,
3176,18,270,2024-03-15 00:00:00,Opened,
3177,26,1494,2023-09-20 00:00:00,Opened,
3178,15,241,2024-12-19 00:00:00,Opened,
3179,20,661,2023-05-18 00:00:00,Unsubscribed,
3180,25,1602,2024-01-03 00:00:00,Opened,
3181,4,580,2024-11-23 00:00:00,Unsubscribed,
3182,27,1201,2024-06-01 00:00:00,Unsubscribed,
3183,14,1251,2024-01-08 00:00:00,Purchased,4577.0
3184,13,1587,2024-08-21 00:00:00,Opened,
3185,1,625,2023-07-07 00:00:00,Clicked,
3186,30,1359,2024-09-28 00:00:00,Clicked,
3187,2,252,2023-08-07 00:00:00,Purchased,777.0
3188,12,985,2023-10-11 00:00:00,Clicked,
3189,12,11,2023-11-21 00:00:00,Clicked,
3190,15,249,2024-12-24 00:00:00,Unsubscribed,
3191,9,79,2024-01-06 00:00:00,Opened,
3192,18,733,2024-04-05 00:00:00,Clicked,
3193,27,692,2024-05-10 00:00:00,Opened,
3194,26,1102,2023-08-30 00:00:00,Unsubscribed,
3195,23,1910,2024-01-05 00:00:00,Clicked,
3196,20,392,2023-05-25 00:00:00,Clicked,
3197,14,1148,2024-01-04 00:00:00,Purchased,2332.0
3198,15,325,2024-12-14 00:00:00,Unsubscribed,
3199,20,1299,2023-05-09 00:00:00,Unsubscribed,
3200,5,1877,2024-07-11 00:00:00,Clicked,
3201,17,349,2023-10-16 00:00:00,Opened,
3202,2,1273,2023-08-04 00:00:00,Unsubscribed,
3203,15,403,2024-12-10 00:00:00,Opened,
3204,12,905,2023-10-24 00:00:00,Opened,
3205,22,267,2023-08-17 00:00:00,Purchased,
3206,10,1486,2024-04-03 00:00:00,Unsubscribed,
3207,27,1087,2024-04-19 00:00:00,Purchased,1541.0
3208,19,939,2024-01-29 00:00:00,Purchased,4293.0
3209,6,1816,2024-09-17 00:00:00,Purchased,2792.0
3210,21,1321,2024-07-12 00:00:00,Clicked,
3211,16,838,2024-01-14 00:00:00,Clicked,
3212,3,918,2023-05-05 00:00:00,Clicked,
3213,18,1132,2024-03-21 00:00:00,Purchased,3264.0
3214,8,1637,2023-10-03 00:00:00,Purchased,
3215,14,182,2024-01-10 00:00:00,Purchased,7216.0
3216,12,230,2023-10-13 00:00:00,Unsubscribed,
3217,15,981,2024-12-31 00:00:00,Purchased,
3218,17,1326,2023-10-31 00:00:00,Clicked,
3219,18,323,2024-04-05 00:00:00,Purchased,
3220,14,746,2023-12-14 00:00:00,Opened,
3221,22,1940,2023-07-26 00:00:00,Purchased,927.0
3222,21,1012,2024-08-19 00:00:00,Opened,
3223,3,1695,2023-04-28 00:00:00,Unsubscribed,
3224,19,1377,2024-02-03 00:00:00,Opened,
3225,1,817,2023-06-17 00:00:00,Clicked,
3226,28,1171,2024-05-04 00:00:00,Unsubscribed,
3227,15,179,2024-11-24 00:00:00,Opened,
3228,27,1674,2024-06-03 00:00:00,Purchased,
3229,17,1895,2023-12-09 00:00:00,Unsubscribed,
3230,26,1998,2023-09-05 00:00:00,Opened,
3231,25,1660,2023-11-20 00:00:00,Opened,
3232,19,215,2024-01-31 00:00:00,Purchased,2696.0
3233,2,47,2023-07-29 00:00:00,Opened,
3234,4,1879,2024-10-09 00:00:00,Clicked,
3235,28,1129,2024-06-26 00:00:00,Purchased,
3236,3,344,2023-05-23 00:00:00,Unsubscribed,
3237,15,737,2024-11-25 00:00:00,Purchased,
3238,3,1378,2023-06-07 00:00:00,Clicked,
3239,11,1870,2024-04-29 00:00:00,Unsubscribed,
3240,3,715,2023-06-10 00:00:00,Opened,
3241,7,904,2024-07-12 00:00:00,Unsubscribed,
3242,20,19,2023-06-16 00:00:00,Purchased,
3243,18,196,2024-04-12 00:00:00,Clicked,
3244,30,962,2024-09-27 00:00:00,Clicked,
3245,11,1794,2024-03-23 00:00:00,Opened,
3246,14,562,2024-01-31 00:00:00,Purchased,3019.0
3247,13,624,2024-10-03 00:00:00,Purchased,
3248,28,766,2024-05-09 00:00:00,Clicked,
3249,23,946,2023-12-28 00:00:00,Clicked,
3250,5,765,2024-07-04 00:00:00,Unsubscribed,
3251,20,1979,2023-06-09 00:00:00,Opened,
3252,29,1624,2024-11-30 00:00:00,Purchased,
3253,9,1434,2023-11-11 00:00:00,Opened,
3254,10,447,2024-04-19 00:00:00,Unsubscribed,
3255,6,391,2024-09-24 00:00:00,Unsubscribed,
3256,3,1953,2023-05-01 00:00:00,Clicked,
3257,26,1387,2023-09-14 00:00:00,Unsubscribed,
3258,22,1771,2023-07-02 00:00:00,Unsubscribed,
3259,24,529,2024-09-06 00:00:00,Unsubscribed,
3260,24,995,2024-09-11 00:00:00,Unsubscribed,
3261,15,369,2024-11-04 00:00:00,Purchased,
3262,3,1537,2023-05-13 00:00:00,Clicked,
3263,29,1949,2024-11-16 00:00:00,Unsubscribed,
3264,30,1257,2024-11-03 00:00:00,Clicked,
3265,28,1195,2024-06-07 00:00:00,Clicked,
3266,23,1114,2024-01-08 00:00:00,Purchased,4574.0
3267,12,718,2023-11-02 00:00:00,Opened,
3268,13,1944,2024-08-20 00:00:00,Purchased,
3269,15,1296,2024-11-29 00:00:00,Unsubscribed,
3270,30,1351,2024-10-16 00:00:00,Purchased,
3271,4,584,2024-10-18 00:00:00,Clicked,
3272,5,1326,2024-06-29 00:00:00,Unsubscribed,
3273,20,1349,2023-06-28 00:00:00,Opened,
3274,8,529,2023-08-20 00:00:00,Clicked,
3275,2,94,2023-08-08 00:00:00,Unsubscribed,
3276,29,1235,2024-12-15 00:00:00,Purchased,
3277,15,1908,2024-11-24 00:00:00,Opened,
3278,16,1351,2023-12-03 00:00:00,Purchased,2663.0
3279,14,720,2024-01-10 00:00:00,Unsubscribed,
3280,30,140,2024-09-29 00:00:00,Clicked,
3281,17,372,2023-10-28 00:00:00,Purchased,
3282,10,1591,2024-05-20 00:00:00,Purchased,
3283,3,768,2023-05-21 00:00:00,Unsubscribed,
3284,26,820,2023-08-20 00:00:00,Opened,
3285,11,123,2024-04-13 00:00:00,Opened,
3286,6,1285,2024-09-05 00:00:00,Opened,
3287,14,152,2023-12-08 00:00:00,Opened,
3288,14,501,2023-12-19 00:00:00,Opened,
3289,27,1555,2024-05-22 00:00:00,Opened,
3290,10,1290,2024-03-27 00:00:00,Unsubscribed,
3291,13,1814,2024-08-29 00:00:00,Purchased,
3292,4,904,2024-12-02 00:00:00,Unsubscribed,
3293,19,595,2024-01-07 00:00:00,Clicked,
3294,18,430,2024-04-08 00:00:00,Clicked,
3295,10,13,2024-05-04 00:00:00,Opened,
3296,18,946,2024-04-07 00:00:00,Opened,
3297,24,1182,2024-09-17 00:00:00,Purchased,
3298,4,1502,2024-10-22 00:00:00,Purchased,
3299,20,273,2023-05-08 00:00:00,Clicked,
3300,13,196,2024-10-01 00:00:00,Unsubscribed,
3301,22,216,2023-07-21 00:00:00,Unsubscribed,
3302,21,1327,2024-08-08 00:00:00,Unsubscribed,
3303,13,797,2024-10-17 00:00:00,Purchased,
3304,27,1760,2024-05-15 00:00:00,Opened,
3305,29,149,2024-12-01 00:00:00,Purchased,
3306,11,656,2024-04-20 00:00:00,Unsubscribed,
3307,22,1175,2023-07-17 00:00:00,Purchased,4652.0
3308,23,1498,2024-02-04 00:00:00,Purchased,5351.0
3309,22,1988,2023-07-27 00:00:00,Opened,
3310,5,315,2024-06-18 00:00:00,Clicked,
3311,20,1937,2023-05-07 00:00:00,Unsubscribed,
3312,21,519,2024-07-02 00:00:00,Opened,
3313,10,636,2024-05-04 00:00:00,Purchased,
3314,30,348,2024-10-13 00:00:00,Unsubscribed,
3315,1,527,2023-05-29 00:00:00,Clicked,
3316,10,576,2024-04-14 00:00:00,Opened,
3317,18,1495,2024-03-23 00:00:00,Clicked,
3318,26,114,2023-10-03 00:00:00,Clicked,
3319,1,1703,2023-06-28 00:00:00,Clicked,
3320,1,1448,2023-05-19 00:00:00,Opened,
3321,28,1826,2024-06-13 00:00:00,Unsubscribed,
3322,11,1217,2024-04-19 00:00:00,Opened,
3323,11,371,2024-03-21 00:00:00,Purchased,458.0
3324,1,177,2023-05-20 00:00:00,Unsubscribed,
3325,25,1086,2023-12-29 00:00:00,Opened,
3326,27,1935,2024-05-01 00:00:00,Opened,
3327,9,1017,2023-11-20 00:00:00,Purchased,
3328,4,605,2024-11-24 00:00:00,Unsubscribed,
3329,13,210,2024-10-10 00:00:00,Purchased,
3330,25,1794,2023-12-29 00:00:00,Unsubscribed,
3331,29,1554,2024-11-23 00:00:00,Clicked,
3332,10,156,2024-05-12 00:00:00,Purchased,271.0
3333,12,1159,2023-10-07 00:00:00,Unsubscribed,
3334,4,642,2024-10-18 00:00:00,Opened,
3335,22,1106,2023-07-09 00:00:00,Clicked,
3336,24,829,2024-10-20 00:00:00,Opened,
3337,26,795,2023-09-02 00:00:00,Opened,
3338,9,666,2024-01-01 00:00:00,Purchased,
3339,21,1157,2024-07-07 00:00:00,Opened,
3340,16,1206,2023-12-11 00:00:00,Clicked,
3341,12,895,2023-11-13 00:00:00,Purchased,
3342,15,97,2024-12-14 00:00:00,Purchased,
3343,17,641,2023-11-17 00:00:00,Unsubscribed,
3344,16,1168,2023-12-16 00:00:00,Purchased,3125.0
3345,20,293,2023-05-30 00:00:00,Purchased,359.0
3346,16,1769,2024-01-05 00:00:00,Clicked,
3347,10,1738,2024-04-29 00:00:00,Unsubscribed,
3348,30,912,2024-09-30 00:00:00,Opened,
3349,8,892,2023-09-28 00:00:00,Purchased,2083.0
3350,12,1653,2023-10-23 00:00:00,Unsubscribed,
3351,4,902,2024-10-30 00:00:00,Opened,
3352,24,1192,2024-10-24 00:00:00,Clicked,
3353,1,1711,2023-07-05 00:00:00,Opened,
3354,18,1814,2024-03-04 00:00:00,Opened,
3355,12,217,2023-11-02 00:00:00,Opened,
3356,6,119,2024-10-05 00:00:00,Opened,
3357,3,1987,2023-05-14 00:00:00,Unsubscribed,
3358,4,1108,2024-11-01 00:00:00,Purchased,
3359,4,1662,2024-11-01 00:00:00,Opened,
3360,7,683,2024-07-08 00:00:00,Unsubscribed,
3361,25,67,2023-12-16 00:00:00,Purchased,3501.0
3362,17,1110,2023-11-22 00:00:00,Unsubscribed,
3363,10,1189,2024-05-07 00:00:00,Clicked,
3364,17,1458,2023-11-27 00:00:00,Opened,
3365,28,234,2024-06-02 00:00:00,Unsubscribed,
3366,19,1968,2024-01-19 00:00:00,Clicked,
3367,19,1803,2023-12-19 00:00:00,Purchased,858.0
3368,29,702,2024-10-26 00:00:00,Unsubscribed,
3369,2,1402,2023-08-11 00:00:00,Unsubscribed,
3370,28,714,2024-05-31 00:00:00,Opened,
3371,28,377,2024-05-05 00:00:00,Clicked,
3372,9,1066,2023-11-10 00:00:00,Unsubscribed,
3373,18,1972,2024-04-19 00:00:00,Purchased,5054.0
3374,26,998,2023-09-17 00:00:00,Clicked,
3375,4,953,2024-11-30 00:00:00,Clicked,
3376,9,1783,2023-11-21 00:00:00,Unsubscribed,
3377,11,1862,2024-04-27 00:00:00,Purchased,
3378,3,1554,2023-06-06 00:00:00,Unsubscribed,
3379,5,268,2024-07-15 00:00:00,Opened,
3380,9,1976,2023-12-23 00:00:00,Purchased,4495.0
3381,3,1609,2023-05-24 00:00:00,Purchased,2515.0
3382,7,1738,2024-07-02 00:00:00,Purchased,
3383,3,1320,2023-06-13 00:00:00,Unsubscribed,
3384,14,1108,2024-02-04 00:00:00,Purchased,
3385,5,615,2024-06-26 00:00:00,Unsubscribed,
3386,11,1636,2024-04-11 00:00:00,Unsubscribed,
3387,30,331,2024-09-16 00:00:00,Unsubscribed,
3388,21,639,2024-07-28 00:00:00,Clicked,
3389,15,1353,2024-11-13 00:00:00,Unsubscribed,
3390,22,1950,2023-08-01 00:00:00,Unsubscribed,
3391,10,1860,2024-03-28 00:00:00,Unsubscribed,
3392,18,1644,2024-04-05 00:00:00,Unsubscribed,
3393,20,1415,2023-05-24 00:00:00,Unsubscribed,
3394,23,1756,2024-02-07 00:00:00,Opened,
3395,21,1902,2024-06-24 00:00:00,Clicked,
3396,9,1893,2023-11-25 00:00:00,Purchased,
3397,29,461,2024-11-04 00:00:00,Opened,
3398,22,771,2023-07-11 00:00:00,Unsubscribed,
3399,7,511,2024-08-06 00:00:00,Unsubscribed,
3400,3,992,2023-05-07 00:00:00,Clicked,
3401,12,1804,2023-10-31 00:00:00,Opened,
3402,9,1503,2024-01-02 00:00:00,Opened,
3403,16,1302,2024-01-22 00:00:00,Clicked,
3404,4,1774,2024-11-03 00:00:00,Unsubscribed,
3405,21,415,2024-08-14 00:00:00,Clicked,
3406,19,1837,2023-12-25 00:00:00,Purchased,839.0
3407,1,879,2023-07-06 00:00:00,Purchased,
3408,11,277,2024-04-14 00:00:00,Unsubscribed,
3409,21,1162,2024-07-17 00:00:00,Purchased,3217.0
3410,12,652,2023-11-25 00:00:00,Purchased,1726.0
3411,22,540,2023-07-05 00:00:00,Clicked,
3412,16,637,2023-12-04 00:00:00,Opened,
3413,20,435,2023-07-04 00:00:00,Unsubscribed,
3414,2,1270,2023-07-29 00:00:00,Opened,
3415,29,1402,2024-11-21 00:00:00,Purchased,1924.0
3416,16,540,2023-11-26 00:00:00,Opened,
3417,30,276,2024-09-17 00:00:00,Unsubscribed,
3418,3,605,2023-05-29 00:00:00,Purchased,701.0
3419,14,203,2023-12-12 00:00:00,Purchased,
3420,6,1254,2024-09-09 00:00:00,Clicked,
3421,15,1944,2024-12-19 00:00:00,Unsubscribed,
3422,18,725,2024-04-12 00:00:00,Purchased,
3423,25,1844,2023-12-14 00:00:00,Clicked,
3424,2,565,2023-08-27 00:00:00,Unsubscribed,
3425,2,66,2023-08-24 00:00:00,Clicked,
3426,29,576,2024-12-04 00:00:00,Unsubscribed,
3427,5,374,2024-06-26 00:00:00,Purchased,
3428,20,1253,2023-06-18 00:00:00,Opened,
3429,17,1193,2023-11-15 00:00:00,Unsubscribed,
3430,10,1005,2024-05-08 00:00:00,Unsubscribed,
3431,16,1171,2024-01-02 00:00:00,Opened,
3432,30,253,2024-10-10 00:00:00,Opened,
3433,6,274,2024-10-23 00:00:00,Opened,
3434,4,1533,2024-10-30 00:00:00,Opened,
3435,23,214,2024-01-15 00:00:00,Purchased,
3436,8,454,2023-09-15 00:00:00,Unsubscribed,
3437,5,1018,2024-07-14 00:00:00,Unsubscribed,
3438,8,209,2023-09-29 00:00:00,Purchased,
3439,8,43,2023-09-14 00:00:00,Clicked,
3440,10,270,2024-04-17 00:00:00,Purchased,4099.0
3441,29,1084,2024-11-30 00:00:00,Opened,
3442,1,731,2023-05-31 00:00:00,Purchased,2364.0
3443,19,217,2024-01-20 00:00:00,Unsubscribed,
3444,5,1760,2024-06-27 00:00:00,Clicked,
3445,1,1560,2023-06-07 00:00:00,Unsubscribed,
3446,21,494,2024-06-29 00:00:00,Unsubscribed,
3447,13,1248,2024-10-17 00:00:00,Unsubscribed,
3448,28,1872,2024-05-22 00:00:00,Purchased,
3449,7,805,2024-07-27 00:00:00,Unsubscribed,
3450,5,1356,2024-05-18 00:00:00,Unsubscribed,
3451,11,1228,2024-04-20 00:00:00,Opened,
