order_id,customer_id,order_date,ship_date,delivery_date,order_status,payment_method,shipping_cost,discount_amount,tax_amount,total_amount,shipping_address_city,shipping_address_state,shipping_address_country
4194,1098,2023-06-12 00:00:00,2023-06-14 00:00:00,2023-06-19 00:00:00,Delivered,Debit Card,24.65,0.0,216.76,2950.92,San Diego,NY,USA
4195,677,2023-04-26 00:00:00,2023-04-27 00:00:00,2023-05-07 00:00:00,Delivered,Debit Card,23.68,0.0,246.72,3354.39,San Jose,PA,USA
4196,1956,2023-03-30 00:00:00,2023-03-31 00:00:00,2023-04-08 00:00:00,Delivered,PayPal,8.06,0.0,675.61,9128.77,Dallas,MI,Germany
4197,76,2024-01-28 00:00:00,,,Pending,Debit Card,18.47,0.0,188.12,2558.11,New York,FL,USA
4198,1386,2023-12-25 00:00:00,2023-12-26 00:00:00,2023-12-30 00:00:00,Delivered,Apple Pay,11.52,0.0,204.61,2773.79,Los Angeles,CA,UK
4199,690,2024-12-21 00:00:00,2024-12-23 00:00:00,2024-12-31 00:00:00,Delivered,PayPal,9.45,30.1,144.45,1929.42,San Antonio,IL,USA
4200,759,2023-12-29 00:00:00,2023-12-30 00:00:00,2024-01-07 00:00:00,Delivered,Bank Transfer,11.77,0.0,566.72,7662.44,Houston,OH,USA
4201,1896,2023-10-16 00:00:00,2023-10-17 00:00:00,2023-10-26 00:00:00,Delivered,Apple Pay,8.18,0.0,335.37,4535.73,San Diego,CA,Australia
4202,869,2024-04-07 00:00:00,2024-04-10 00:00:00,,Shipped,Apple Pay,21.9,45.58,14.61,173.55,Dallas,PA,USA
4203,799,2023-03-17 00:00:00,,,Pending,Credit Card,11.08,0.0,186.88,2533.95,Dallas,NC,USA
4204,569,2023-12-31 00:00:00,2024-01-01 00:00:00,,Shipped,Bank Transfer,20.12,37.84,202.25,2712.7,Chicago,IL,USA
4205,89,2024-01-04 00:00:00,2024-01-06 00:00:00,,Shipped,Apple Pay,24.4,14.45,207.81,2815.41,San Jose,CA,USA
4206,1091,2023-02-23 00:00:00,2023-02-25 00:00:00,,Shipped,Bank Transfer,9.59,42.1,27.96,345.01,Los Angeles,NC,USA
4207,1899,2024-02-12 00:00:00,2024-02-15 00:00:00,2024-02-20 00:00:00,Delivered,Google Pay,10.8,0.0,309.4,4187.75,Los Angeles,MI,Australia
4208,1275,2024-05-12 00:00:00,2024-05-13 00:00:00,2024-05-16 00:00:00,Delivered,PayPal,13.56,19.0,334.28,4507.39,Phoenix,OH,UK
4209,481,2024-08-02 00:00:00,2024-08-03 00:00:00,,Shipped,Bank Transfer,23.54,37.11,193.76,2602.15,Los Angeles,CA,USA
4210,1943,2024-11-29 00:00:00,2024-12-01 00:00:00,,Shipped,Credit Card,21.24,4.67,104.71,1430.12,San Jose,OH,Germany
4211,1386,2023-09-25 00:00:00,2023-09-28 00:00:00,2023-10-07 00:00:00,Delivered,Bank Transfer,17.22,0.0,351.89,4767.74,Los Angeles,CA,UK
4212,1075,2024-03-01 00:00:00,,,Cancelled,Debit Card,5.54,0.0,30.94,423.18,Dallas,OH,USA
4213,694,2024-06-23 00:00:00,2024-06-25 00:00:00,,Shipped,Debit Card,24.72,0.0,75.03,1037.65,Dallas,GA,USA
4214,875,2023-09-25 00:00:00,2023-09-27 00:00:00,,Shipped,Google Pay,17.67,0.0,249.02,3379.4,Philadelphia,CA,USA
4215,920,2024-08-11 00:00:00,,,Pending,PayPal,10.2,0.0,29.16,403.82,San Antonio,TX,USA
4216,1889,2023-06-15 00:00:00,2023-06-18 00:00:00,2023-06-24 00:00:00,Delivered,Apple Pay,9.26,0.0,43.23,592.9,San Jose,NY,Australia
4217,669,2024-02-18 00:00:00,,,Cancelled,Bank Transfer,10.12,0.0,224.34,3038.7,New York,IL,USA
4218,1082,2023-12-02 00:00:00,2023-12-05 00:00:00,2023-12-14 00:00:00,Delivered,Apple Pay,15.45,0.0,174.89,2376.46,Chicago,IL,USA
4219,1859,2024-05-07 00:00:00,2024-05-09 00:00:00,2024-05-14 00:00:00,Delivered,PayPal,6.13,0.0,495.38,6693.76,Phoenix,PA,Australia
4220,1086,2023-01-06 00:00:00,,,Cancelled,Google Pay,22.17,0.0,244.27,3319.78,Los Angeles,TX,USA
4221,1382,2024-09-01 00:00:00,2024-09-03 00:00:00,2024-09-06 00:00:00,Delivered,Google Pay,7.15,0.0,378.38,5115.26,Dallas,IL,UK
4222,1850,2023-08-16 00:00:00,2023-08-18 00:00:00,2023-08-26 00:00:00,Delivered,Bank Transfer,14.65,0.0,26.74,375.65,Houston,IL,Australia
4223,1153,2024-09-23 00:00:00,2024-09-25 00:00:00,2024-10-02 00:00:00,Delivered,Credit Card,8.42,0.0,99.75,1355.09,San Diego,OH,USA
4224,42,2023-01-09 00:00:00,2023-01-12 00:00:00,2023-01-19 00:00:00,Delivered,Debit Card,22.37,0.0,46.31,647.53,Los Angeles,GA,USA
4225,652,2023-03-17 00:00:00,,,Cancelled,Credit Card,21.95,0.0,156.19,2130.5,Philadelphia,OH,USA
4226,751,2023-07-28 00:00:00,2023-07-29 00:00:00,2023-08-03 00:00:00,Delivered,Credit Card,12.53,31.56,108.97,1452.01,San Antonio,GA,USA
4227,591,2023-11-16 00:00:00,2023-11-18 00:00:00,,Shipped,Debit Card,20.81,47.89,90.17,1190.19,New York,PA,USA
4228,1455,2024-07-31 00:00:00,2024-08-01 00:00:00,2024-08-03 00:00:00,Delivered,Google Pay,9.23,0.0,270.1,3655.61,San Diego,MI,UK
4229,1952,2023-01-15 00:00:00,2023-01-18 00:00:00,,Shipped,Bank Transfer,20.61,35.46,14.14,176.07,Los Angeles,GA,Germany
4230,1074,2024-08-28 00:00:00,2024-08-29 00:00:00,2024-09-01 00:00:00,Delivered,Debit Card,24.21,0.0,59.79,831.35,New York,MI,USA
4231,1812,2023-02-04 00:00:00,2023-02-07 00:00:00,2023-02-16 00:00:00,Delivered,Google Pay,5.56,0.0,126.2,1709.28,Los Angeles,PA,Australia
4232,542,2024-02-26 00:00:00,,,Pending,Apple Pay,16.82,0.0,402.17,5446.17,San Antonio,FL,USA
4233,1638,2024-12-15 00:00:00,2024-12-17 00:00:00,2024-12-22 00:00:00,Delivered,Google Pay,24.42,20.81,110.11,1490.15,Phoenix,FL,Canada
4234,1628,2023-05-27 00:00:00,,,Pending,Credit Card,11.9,15.48,37.34,500.46,San Antonio,PA,Canada
4235,173,2023-02-14 00:00:00,2023-02-16 00:00:00,2023-02-25 00:00:00,Delivered,Apple Pay,14.41,29.72,165.2,2214.85,Houston,GA,USA
4236,113,2023-03-06 00:00:00,,,Cancelled,Bank Transfer,9.31,0.0,279.1,3777.13,San Jose,IL,USA
4237,1412,2024-02-12 00:00:00,2024-02-15 00:00:00,,Shipped,Apple Pay,22.33,0.0,409.78,5554.33,San Jose,IL,UK
4238,193,2023-01-04 00:00:00,,,Cancelled,Apple Pay,23.21,0.0,101.14,1388.63,Philadelphia,MI,USA
4239,84,2023-01-07 00:00:00,,,Pending,Debit Card,6.25,0.31,303.79,4107.12,Los Angeles,NC,USA
4240,1537,2023-05-24 00:00:00,2023-05-27 00:00:00,2023-05-30 00:00:00,Delivered,Debit Card,8.39,0.0,209.76,2840.11,Dallas,NY,Canada
4241,1790,2024-09-20 00:00:00,2024-09-22 00:00:00,2024-09-25 00:00:00,Delivered,Credit Card,21.9,46.14,320.15,4297.75,Dallas,NC,Australia
4242,1560,2024-07-13 00:00:00,2024-07-16 00:00:00,2024-07-24 00:00:00,Delivered,Bank Transfer,16.33,0.0,35.34,493.37,Chicago,FL,Canada
4243,1205,2023-04-25 00:00:00,2023-04-27 00:00:00,2023-05-06 00:00:00,Delivered,Apple Pay,13.73,0.0,22.71,320.32,Philadelphia,GA,UK
4244,1727,2023-03-08 00:00:00,2023-03-09 00:00:00,2023-03-15 00:00:00,Delivered,Apple Pay,17.28,39.57,6.02,58.95,Houston,GA,Canada
4245,470,2023-07-03 00:00:00,,,Cancelled,Apple Pay,8.0,5.6,100.81,1363.31,Houston,MI,USA
4246,527,2023-05-19 00:00:00,2023-05-22 00:00:00,,Shipped,Credit Card,17.62,22.3,73.81,991.75,Los Angeles,NY,USA
4247,129,2024-05-11 00:00:00,2024-05-12 00:00:00,2024-05-19 00:00:00,Delivered,Google Pay,10.06,0.0,53.9,737.72,Houston,NC,USA
4248,800,2023-11-20 00:00:00,2023-11-21 00:00:00,,Shipped,Bank Transfer,24.44,0.0,54.41,758.94,Chicago,NC,USA
4249,321,2023-03-27 00:00:00,,,Cancelled,PayPal,18.27,0.0,152.18,2072.7,Los Angeles,NC,USA
4250,1708,2023-09-27 00:00:00,,,Cancelled,PayPal,6.01,0.0,23.49,323.11,Philadelphia,OH,Canada
4251,1266,2023-12-03 00:00:00,2023-12-04 00:00:00,2023-12-10 00:00:00,Delivered,Apple Pay,7.83,38.37,167.82,2235.02,Dallas,CA,UK
4252,441,2023-09-08 00:00:00,2023-09-09 00:00:00,,Shipped,Bank Transfer,9.54,0.0,214.27,2902.24,Phoenix,FL,USA
4253,657,2023-10-22 00:00:00,,,Cancelled,Bank Transfer,13.85,0.0,169.46,2301.55,Houston,CA,USA
4254,1970,2023-07-18 00:00:00,2023-07-19 00:00:00,2023-07-23 00:00:00,Delivered,Bank Transfer,5.33,10.32,192.05,2587.7,Houston,PA,Germany
4255,267,2023-01-15 00:00:00,2023-01-16 00:00:00,2023-01-26 00:00:00,Delivered,Bank Transfer,13.31,0.0,436.89,5911.27,Los Angeles,PA,USA
4256,1610,2024-04-18 00:00:00,2024-04-20 00:00:00,2024-04-30 00:00:00,Delivered,Google Pay,22.69,37.28,98.66,1317.3,Houston,OH,Canada
4257,23,2024-05-25 00:00:00,2024-05-28 00:00:00,2024-05-30 00:00:00,Delivered,PayPal,5.88,0.0,104.2,1412.62,Phoenix,NC,USA
4258,1254,2024-03-18 00:00:00,2024-03-19 00:00:00,2024-03-27 00:00:00,Delivered,Apple Pay,13.35,0.0,591.48,7998.36,Los Angeles,PA,UK
4259,358,2024-08-04 00:00:00,2024-08-05 00:00:00,,Shipped,Bank Transfer,17.66,0.0,77.09,1058.42,Phoenix,GA,USA
4260,1247,2024-03-20 00:00:00,2024-03-23 00:00:00,2024-03-26 00:00:00,Delivered,PayPal,23.14,0.0,297.32,4036.92,Houston,CA,UK
4261,1623,2024-05-19 00:00:00,2024-05-21 00:00:00,2024-05-27 00:00:00,Delivered,PayPal,21.43,0.0,177.87,2422.68,San Jose,GA,Canada
4262,1701,2023-11-25 00:00:00,,,Cancelled,Apple Pay,21.97,0.0,24.08,347.0,San Jose,MI,Canada
4263,705,2024-04-24 00:00:00,,,Pending,Bank Transfer,19.34,34.39,70.8,940.74,Phoenix,CA,USA
4264,923,2023-04-24 00:00:00,2023-04-25 00:00:00,,Shipped,Bank Transfer,10.09,0.0,206.9,2803.28,San Jose,NC,USA
4265,1192,2023-08-05 00:00:00,2023-08-08 00:00:00,2023-08-17 00:00:00,Delivered,Debit Card,20.4,39.15,81.25,1078.18,San Diego,CA,USA
4266,1651,2024-04-24 00:00:00,2024-04-26 00:00:00,,Shipped,Bank Transfer,24.22,36.68,18.88,242.37,San Jose,TX,Canada
4267,593,2023-05-12 00:00:00,,,Pending,PayPal,22.22,0.0,250.94,3409.86,Chicago,NC,USA
4268,878,2024-12-06 00:00:00,2024-12-08 00:00:00,2024-12-14 00:00:00,Delivered,Bank Transfer,17.95,36.48,13.41,162.5,Dallas,IL,USA
4269,58,2023-06-09 00:00:00,2023-06-11 00:00:00,2023-06-16 00:00:00,Delivered,Google Pay,12.69,0.0,418.7,5665.15,Dallas,GA,USA
4270,602,2024-01-03 00:00:00,2024-01-06 00:00:00,2024-01-16 00:00:00,Delivered,Debit Card,8.44,0.0,310.53,4200.62,Philadelphia,PA,USA
4271,510,2023-11-09 00:00:00,2023-11-12 00:00:00,,Shipped,Apple Pay,9.89,0.0,83.07,1131.38,Phoenix,GA,USA
4272,1055,2023-06-15 00:00:00,2023-06-18 00:00:00,2023-06-26 00:00:00,Delivered,Bank Transfer,21.32,0.0,142.53,1945.42,Los Angeles,TX,USA
4273,755,2023-11-07 00:00:00,2023-11-10 00:00:00,2023-11-12 00:00:00,Delivered,Bank Transfer,24.46,0.0,23.01,335.14,Phoenix,FL,USA
4274,1260,2024-07-14 00:00:00,2024-07-15 00:00:00,2024-07-20 00:00:00,Delivered,Bank Transfer,9.66,0.0,168.07,2278.64,San Jose,IL,UK
4275,813,2023-03-16 00:00:00,2023-03-18 00:00:00,2023-03-27 00:00:00,Delivered,Credit Card,14.64,45.71,398.21,5344.77,Chicago,FL,USA
4276,236,2023-03-22 00:00:00,2023-03-25 00:00:00,,Shipped,Debit Card,20.44,19.02,108.59,1467.39,Philadelphia,OH,USA
4277,434,2023-03-12 00:00:00,2023-03-13 00:00:00,,Shipped,PayPal,17.19,3.67,5.42,86.63,Dallas,FL,USA
4278,1117,2024-04-18 00:00:00,2024-04-20 00:00:00,,Shipped,Apple Pay,5.78,0.0,66.93,909.28,San Antonio,FL,USA
4279,414,2024-09-06 00:00:00,,,Pending,PayPal,22.61,0.0,227.01,3087.27,San Antonio,IL,USA
4280,1817,2024-03-25 00:00:00,2024-03-26 00:00:00,2024-04-02 00:00:00,Delivered,Google Pay,6.29,0.0,173.4,2347.21,Phoenix,FL,Australia
4281,1141,2023-04-05 00:00:00,2023-04-06 00:00:00,2023-04-12 00:00:00,Delivered,Apple Pay,10.9,6.96,394.13,5324.7,Los Angeles,FL,USA
4282,462,2023-05-22 00:00:00,2023-05-25 00:00:00,2023-06-02 00:00:00,Delivered,Debit Card,11.72,0.0,179.94,2440.88,New York,FL,USA
4283,915,2024-10-20 00:00:00,2024-10-23 00:00:00,,Shipped,Debit Card,8.77,31.65,217.76,2916.88,San Jose,TX,USA
4284,784,2023-07-22 00:00:00,2023-07-24 00:00:00,2023-08-02 00:00:00,Delivered,Credit Card,13.34,32.07,423.59,5699.69,Dallas,PA,USA
4285,634,2023-09-10 00:00:00,2023-09-13 00:00:00,2023-09-15 00:00:00,Delivered,Apple Pay,14.18,29.84,58.82,778.38,Los Angeles,FL,USA
4286,161,2023-10-10 00:00:00,2023-10-12 00:00:00,2023-10-16 00:00:00,Delivered,Debit Card,13.64,0.0,524.2,7090.32,New York,FL,USA
4287,1213,2023-08-15 00:00:00,2023-08-17 00:00:00,2023-08-23 00:00:00,Delivered,PayPal,19.61,0.0,114.25,1561.93,Houston,GA,UK
4288,1927,2023-07-23 00:00:00,,,Cancelled,Bank Transfer,19.67,0.0,388.36,5262.47,Philadelphia,NC,Germany
4289,1037,2023-03-06 00:00:00,2023-03-08 00:00:00,,Shipped,Bank Transfer,11.01,0.0,587.08,7936.64,Phoenix,GA,USA
4290,1107,2024-09-01 00:00:00,2024-09-03 00:00:00,,Shipped,PayPal,22.44,0.0,139.28,1902.75,Los Angeles,IL,USA
4291,1345,2024-04-30 00:00:00,2024-05-01 00:00:00,2024-05-11 00:00:00,Delivered,Debit Card,20.81,43.86,353.69,4751.72,Phoenix,GA,UK
4292,1632,2024-06-04 00:00:00,,,Pending,Google Pay,21.02,15.26,46.53,633.87,Dallas,CA,Canada
4293,939,2024-07-31 00:00:00,,,Cancelled,Debit Card,23.85,0.0,7.71,127.96,Los Angeles,OH,USA
4294,1896,2023-10-22 00:00:00,2023-10-24 00:00:00,,Shipped,PayPal,18.84,32.56,28.09,365.55,San Diego,CA,Australia
4295,311,2023-05-06 00:00:00,2023-05-07 00:00:00,2023-05-10 00:00:00,Delivered,Apple Pay,11.0,0.0,30.56,423.56,San Diego,OH,USA
4296,243,2023-04-23 00:00:00,,,Pending,PayPal,13.91,0.0,50.42,694.61,Dallas,GA,USA
4297,762,2023-08-02 00:00:00,2023-08-05 00:00:00,2023-08-12 00:00:00,Delivered,Apple Pay,13.8,0.0,167.44,2274.28,Dallas,PA,USA
4298,788,2023-05-12 00:00:00,2023-05-15 00:00:00,,Shipped,Debit Card,8.53,0.0,252.31,3414.67,Chicago,TX,USA
4299,1161,2023-12-13 00:00:00,2023-12-16 00:00:00,2023-12-18 00:00:00,Delivered,Debit Card,5.65,0.0,10.55,148.1,San Jose,NC,USA
4300,1341,2023-12-21 00:00:00,2023-12-22 00:00:00,,Shipped,Debit Card,16.9,0.0,257.06,3487.19,Phoenix,TX,UK
4301,1775,2024-10-16 00:00:00,2024-10-18 00:00:00,,Shipped,Apple Pay,18.86,0.0,232.22,3153.78,New York,CA,Australia
4302,1369,2023-08-12 00:00:00,2023-08-13 00:00:00,2023-08-20 00:00:00,Delivered,Bank Transfer,8.16,0.0,199.95,2707.51,Chicago,NY,UK
4303,1721,2024-05-16 00:00:00,2024-05-17 00:00:00,2024-05-22 00:00:00,Delivered,Credit Card,25.0,0.0,145.47,1988.86,Houston,GA,Canada
4304,129,2024-03-31 00:00:00,2024-04-01 00:00:00,,Shipped,PayPal,14.81,0.0,112.12,1528.37,Houston,NC,USA
4305,1142,2023-07-20 00:00:00,2023-07-21 00:00:00,,Shipped,Bank Transfer,22.83,0.0,7.5,124.03,San Antonio,FL,USA
4306,362,2023-05-08 00:00:00,2023-05-09 00:00:00,,Shipped,PayPal,11.8,0.0,470.9,6369.0,New York,TX,USA
4307,452,2024-07-20 00:00:00,,,Pending,Apple Pay,22.72,0.0,252.81,3435.69,Philadelphia,MI,USA
4308,1909,2023-03-12 00:00:00,2023-03-14 00:00:00,2023-03-19 00:00:00,Delivered,Google Pay,11.97,0.0,330.0,4466.93,San Antonio,NC,Germany
4309,1395,2024-08-21 00:00:00,2024-08-22 00:00:00,2024-08-29 00:00:00,Delivered,Debit Card,20.67,44.83,649.79,8748.02,Los Angeles,MI,UK
4310,678,2024-03-19 00:00:00,2024-03-22 00:00:00,2024-03-31 00:00:00,Delivered,PayPal,9.26,0.0,135.08,1832.82,San Antonio,GA,USA
4311,408,2024-11-20 00:00:00,2024-11-21 00:00:00,2024-11-29 00:00:00,Delivered,Google Pay,6.65,32.21,339.34,4555.49,Phoenix,NC,USA
4312,290,2024-07-16 00:00:00,2024-07-19 00:00:00,,Shipped,Apple Pay,15.67,0.0,53.3,735.21,San Diego,FL,USA
4313,1144,2023-10-28 00:00:00,2023-10-31 00:00:00,2023-11-09 00:00:00,Delivered,Bank Transfer,14.63,11.11,266.9,3606.66,Los Angeles,NY,USA
4314,901,2023-05-21 00:00:00,2023-05-24 00:00:00,2023-06-02 00:00:00,Delivered,PayPal,22.23,0.0,182.59,2487.2,New York,PA,USA
4315,74,2024-01-29 00:00:00,2024-02-01 00:00:00,,Shipped,Bank Transfer,16.86,0.0,642.67,8692.95,Philadelphia,TX,USA
4316,264,2024-07-13 00:00:00,2024-07-16 00:00:00,,Shipped,PayPal,12.92,0.0,76.7,1048.42,San Jose,IL,USA
4317,597,2023-03-22 00:00:00,2023-03-24 00:00:00,,Shipped,Credit Card,21.43,4.97,234.89,3187.5,Los Angeles,MI,USA
4318,179,2023-11-24 00:00:00,2023-11-27 00:00:00,,Shipped,Credit Card,19.15,0.0,310.08,4205.23,Houston,IL,USA
4319,349,2024-02-01 00:00:00,2024-02-02 00:00:00,2024-02-12 00:00:00,Delivered,Bank Transfer,5.83,0.0,14.1,196.14,Philadelphia,MI,USA
4320,1608,2023-01-11 00:00:00,2023-01-13 00:00:00,2023-01-18 00:00:00,Delivered,Bank Transfer,8.4,0.0,159.47,2161.27,Phoenix,GA,Canada
4321,251,2024-07-17 00:00:00,2024-07-18 00:00:00,,Shipped,Apple Pay,7.89,0.0,366.54,4956.18,New York,IL,USA
4322,1678,2023-12-29 00:00:00,2023-12-30 00:00:00,,Shipped,Apple Pay,8.99,0.0,155.97,2114.6,San Antonio,TX,Canada
4323,1505,2023-09-04 00:00:00,,,Cancelled,Google Pay,24.1,33.51,51.72,688.75,San Antonio,NC,Canada
4324,593,2024-11-28 00:00:00,2024-11-30 00:00:00,,Shipped,Credit Card,11.16,0.0,12.77,183.53,Chicago,NC,USA
4325,9,2024-04-20 00:00:00,2024-04-22 00:00:00,2024-05-01 00:00:00,Delivered,PayPal,19.76,0.0,88.23,1210.83,Los Angeles,OH,USA
4326,249,2024-10-25 00:00:00,2024-10-27 00:00:00,2024-11-03 00:00:00,Delivered,Credit Card,22.36,0.0,118.65,1624.11,San Diego,NY,USA
4327,823,2023-09-08 00:00:00,2023-09-09 00:00:00,2023-09-16 00:00:00,Delivered,Debit Card,9.43,0.0,324.06,4384.3,Los Angeles,NC,USA
4328,1446,2024-03-19 00:00:00,2024-03-20 00:00:00,2024-03-27 00:00:00,Delivered,Bank Transfer,14.14,0.0,268.84,3643.52,Los Angeles,IL,UK
4329,1036,2024-01-24 00:00:00,2024-01-25 00:00:00,,Shipped,PayPal,14.06,41.36,83.62,1101.6,Chicago,GA,USA
4330,48,2024-04-12 00:00:00,2024-04-14 00:00:00,,Shipped,Google Pay,13.54,0.0,193.77,2629.46,Phoenix,NC,USA
4331,1313,2024-11-20 00:00:00,2024-11-21 00:00:00,,Shipped,Debit Card,15.31,0.0,217.03,2945.24,Houston,MI,UK
4332,874,2023-03-25 00:00:00,2023-03-27 00:00:00,2023-04-06 00:00:00,Delivered,Bank Transfer,17.33,0.0,290.47,3938.65,Chicago,PA,USA
4333,429,2023-05-20 00:00:00,2023-05-22 00:00:00,,Shipped,Bank Transfer,14.93,0.0,24.83,350.12,San Antonio,NC,USA
4334,1453,2023-09-23 00:00:00,2023-09-24 00:00:00,2023-09-30 00:00:00,Delivered,PayPal,5.28,0.0,287.6,3887.93,New York,CA,UK
4335,401,2024-08-05 00:00:00,2024-08-08 00:00:00,,Shipped,PayPal,10.67,0.0,68.62,937.01,Dallas,NC,USA
4336,1195,2024-02-02 00:00:00,2024-02-03 00:00:00,2024-02-05 00:00:00,Delivered,Bank Transfer,22.64,0.0,318.62,4324.02,San Diego,FL,USA
4337,319,2023-01-08 00:00:00,,,Cancelled,Debit Card,14.77,0.0,352.79,4777.39,San Diego,FL,USA
4338,1088,2024-07-18 00:00:00,2024-07-21 00:00:00,2024-07-26 00:00:00,Delivered,Bank Transfer,19.22,0.0,42.88,598.14,Houston,FL,USA
4339,298,2024-05-03 00:00:00,2024-05-06 00:00:00,2024-05-09 00:00:00,Delivered,Debit Card,15.12,0.0,93.94,1283.32,Philadelphia,NC,USA
4340,1145,2023-04-19 00:00:00,,,Cancelled,Credit Card,14.56,0.0,66.14,907.48,Dallas,NC,USA
4341,847,2023-12-07 00:00:00,2023-12-08 00:00:00,2023-12-18 00:00:00,Delivered,PayPal,24.1,0.0,222.26,3024.67,Dallas,MI,USA
4342,936,2024-03-07 00:00:00,2024-03-08 00:00:00,2024-03-18 00:00:00,Delivered,Bank Transfer,5.64,0.0,150.03,2031.03,Philadelphia,GA,USA
4343,901,2024-12-01 00:00:00,2024-12-04 00:00:00,,Shipped,PayPal,7.5,0.0,37.28,510.8,New York,PA,USA
4344,1223,2023-03-30 00:00:00,2023-03-31 00:00:00,,Shipped,Debit Card,18.72,0.0,149.7,2039.61,San Antonio,TX,UK
4345,1046,2023-04-20 00:00:00,2023-04-22 00:00:00,,Shipped,Apple Pay,11.74,0.0,119.13,1620.02,Houston,CA,USA
4346,1942,2024-05-15 00:00:00,2024-05-16 00:00:00,2024-05-21 00:00:00,Delivered,Apple Pay,6.67,0.0,139.0,1883.22,Philadelphia,FL,Germany
4347,1845,2023-10-24 00:00:00,2023-10-25 00:00:00,2023-10-30 00:00:00,Delivered,Bank Transfer,11.52,0.0,453.49,6133.66,Phoenix,TX,Australia
4348,1002,2024-11-23 00:00:00,2024-11-24 00:00:00,,Shipped,Google Pay,20.67,0.0,351.09,4760.36,Houston,IL,USA
4349,506,2024-05-18 00:00:00,2024-05-21 00:00:00,,Shipped,Debit Card,12.4,25.93,229.37,3083.0,Dallas,NC,USA
4350,657,2024-03-23 00:00:00,2024-03-26 00:00:00,,Shipped,Credit Card,20.48,10.72,199.51,2703.11,Houston,CA,USA
4351,934,2023-06-23 00:00:00,,,Pending,Google Pay,6.91,0.0,25.16,346.52,Philadelphia,OH,USA
4352,1420,2023-07-18 00:00:00,2023-07-19 00:00:00,,Shipped,Debit Card,15.7,0.0,230.56,3128.27,San Antonio,NY,UK
4353,589,2023-05-05 00:00:00,2023-05-07 00:00:00,2023-05-09 00:00:00,Delivered,Apple Pay,8.76,0.62,1.67,30.71,San Antonio,PA,USA
4354,638,2024-08-29 00:00:00,2024-09-01 00:00:00,,Shipped,Apple Pay,24.22,0.0,308.91,4194.56,Los Angeles,NY,USA
4355,618,2024-10-23 00:00:00,2024-10-25 00:00:00,2024-11-01 00:00:00,Delivered,Google Pay,11.09,7.12,62.42,846.67,Philadelphia,IL,USA
4356,1736,2024-05-15 00:00:00,2024-05-18 00:00:00,2024-05-28 00:00:00,Delivered,PayPal,18.19,6.35,7.49,112.91,Houston,NC,Canada
4357,1855,2023-11-30 00:00:00,,,Cancelled,Apple Pay,15.87,0.0,252.78,3428.4,Dallas,GA,Australia
4358,573,2023-02-10 00:00:00,2023-02-11 00:00:00,,Shipped,PayPal,9.36,3.31,88.68,1203.19,San Diego,OH,USA
4359,1565,2024-11-12 00:00:00,2024-11-14 00:00:00,,Shipped,Apple Pay,6.08,0.0,485.3,6557.62,Dallas,MI,Canada
4360,662,2024-12-10 00:00:00,2024-12-13 00:00:00,,Shipped,Bank Transfer,16.25,0.0,222.47,3019.62,San Jose,IL,USA
4361,449,2024-07-12 00:00:00,,,Pending,Credit Card,20.78,44.23,80.83,1067.8,Chicago,CA,USA
4362,468,2023-11-12 00:00:00,2023-11-13 00:00:00,2023-11-20 00:00:00,Delivered,Google Pay,19.89,0.0,246.61,3349.14,Los Angeles,GA,USA
4363,1712,2024-12-13 00:00:00,2024-12-15 00:00:00,2024-12-18 00:00:00,Delivered,Apple Pay,5.51,0.0,378.57,5116.25,San Jose,FL,Canada
4364,1694,2023-05-19 00:00:00,,,Pending,Apple Pay,13.43,0.0,141.54,1924.23,Phoenix,MI,Canada
4365,1566,2023-06-10 00:00:00,2023-06-12 00:00:00,2023-06-21 00:00:00,Delivered,Google Pay,17.64,0.0,50.75,702.78,New York,PA,Canada
4366,478,2023-08-08 00:00:00,2023-08-10 00:00:00,,Shipped,PayPal,22.1,0.0,196.15,2670.07,San Antonio,NC,USA
4367,638,2023-04-08 00:00:00,2023-04-11 00:00:00,2023-04-21 00:00:00,Delivered,Credit Card,10.04,0.0,241.77,3273.98,Los Angeles,NY,USA
4368,1535,2023-04-25 00:00:00,,,Cancelled,Credit Card,8.72,0.0,262.0,3545.78,New York,NC,Canada
4369,447,2024-11-18 00:00:00,2024-11-19 00:00:00,2024-11-24 00:00:00,Delivered,Debit Card,11.71,0.0,150.61,2045.0,San Antonio,NY,USA
4370,978,2024-12-01 00:00:00,2024-12-03 00:00:00,2024-12-08 00:00:00,Delivered,Credit Card,18.75,0.0,38.65,540.51,Chicago,CA,USA
4371,433,2023-03-23 00:00:00,2023-03-25 00:00:00,2023-04-02 00:00:00,Delivered,Bank Transfer,12.89,0.0,579.69,7838.65,San Diego,PA,USA
4372,737,2023-04-09 00:00:00,,,Cancelled,Google Pay,23.64,0.0,142.84,1951.94,Phoenix,FL,USA
4373,1021,2024-10-19 00:00:00,,,Pending,PayPal,15.52,0.0,34.04,475.06,San Antonio,TX,USA
4374,717,2024-05-27 00:00:00,,,Pending,Apple Pay,17.38,0.0,147.19,2004.44,San Diego,NC,USA
4375,1435,2024-08-17 00:00:00,,,Pending,Apple Pay,6.71,29.94,15.46,185.48,San Diego,NY,UK
4376,1879,2024-09-08 00:00:00,2024-09-10 00:00:00,2024-09-13 00:00:00,Delivered,Apple Pay,17.95,0.0,575.25,7783.83,Houston,CA,Australia
